AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2017-05-08 22:09:58.532315	1 - 1.57	1.98	0.39	-1.81	-	1.96	0.00	0.00	-	24.67	2.84	1.83	
2017-05-08 22:09:58.534815	1 - -0.23	-1.50	0.90	0.82	-	1.96	0.00	0.00	-	24.47	2.87	1.98	
2017-05-08 22:09:58.537270	1 - -1.48	0.95	-0.75	-1.22	-	1.96	0.00	0.00	-	24.30	2.89	2.09	
2017-05-08 22:09:58.788992	Aguardando liberacao do botao.
2017-05-08 22:09:58.866732	Liberado.
2017-05-08 22:09:58.866918	
2017-05-08 22:09:58.867801	Aquisicao finalizada.
2017-05-08 22:09:59.868975	2017-05-08 22:09:59.970601	Aguardando liberacao do botao.
2017-05-08 22:10:00.149788	Liberado.
2017-05-08 22:10:00.149966	
2017-05-08 22:10:00.150662	Aquisicao iniciada.
2017-05-08 22:10:00.151918	Testando conexao com o sensor - 1
2017-05-08 22:10:00.185837	2 - -0.12	0.08	0.05	0.99	-	0.14	0.06	1.00	-	-0.05	-0.10	0.10	
2017-05-08 22:10:00.190729	1 - -0.12	0.08	0.05	0.99	-	0.14	0.05	0.97	-	-0.06	-0.11	0.09	
2017-05-08 22:10:00.195462	1 - -0.13	0.09	0.05	0.99	-	0.15	0.04	0.95	-	-0.07	-0.09	0.08	
2017-05-08 22:10:00.202418	1 - -0.13	0.09	0.05	0.99	-	0.16	0.03	0.94	-	-0.08	-0.07	0.07	
2017-05-08 22:10:00.221326	1 - -0.13	0.09	0.05	0.99	-	0.17	0.02	0.92	-	-0.07	-0.05	0.05	
2017-05-08 22:10:00.223428	1 - -0.13	0.09	0.05	0.99	-	0.17	0.01	0.92	-	-0.05	-0.03	0.05	
2017-05-08 22:10:00.225740	1 - -0.13	0.09	0.05	0.99	-	0.17	-0.00	0.93	-	-0.04	-0.03	0.06	
2017-05-08 22:10:00.266821	1 - -0.13	0.09	0.05	0.99	-	0.17	-0.01	0.93	-	-0.02	-0.05	0.07	
2017-05-08 22:10:00.271727	1 - -0.13	0.09	0.05	0.99	-	0.17	-0.01	0.93	-	0.01	-0.06	0.07	
2017-05-08 22:10:00.274243	1 - -0.13	0.09	0.05	0.99	-	0.17	-0.00	0.94	-	0.02	-0.05	0.07	
2017-05-08 22:10:00.276512	1 - -0.13	0.09	0.05	0.99	-	0.16	0.01	0.96	-	0.03	-0.04	0.07	
2017-05-08 22:10:00.278807	1 - -0.14	0.09	0.05	0.99	-	0.16	0.02	0.97	-	0.04	-0.02	0.08	
2017-05-08 22:10:00.285361	1 - -0.14	0.09	0.05	0.99	-	0.15	0.03	0.98	-	0.03	-0.01	0.08	
2017-05-08 22:10:00.341716	1 - -0.14	0.09	0.05	0.98	-	0.15	0.04	0.99	-	0.03	-0.01	0.08	
2017-05-08 22:10:00.354390	1 - -0.14	0.09	0.05	0.98	-	0.14	0.04	0.98	-	0.02	-0.02	0.07	
2017-05-08 22:10:00.356445	1 - -0.14	0.09	0.05	0.98	-	0.14	0.04	0.98	-	0.02	-0.04	0.08	
2017-05-08 22:10:00.375352	1 - -0.14	0.09	0.05	0.98	-	0.14	0.03	0.97	-	0.00	-0.06	0.10	
2017-05-08 22:10:00.379800	1 - -0.14	0.09	0.05	0.98	-	0.15	0.03	0.96	-	-0.01	-0.07	0.11	
2017-05-08 22:10:00.382276	1 - -0.15	0.09	0.05	0.98	-	0.16	0.02	0.95	-	-0.02	-0.06	0.11	
2017-05-08 22:10:00.384920	1 - -0.15	0.10	0.05	0.98	-	0.17	0.02	0.94	-	-0.03	-0.05	0.11	
2017-05-08 22:10:00.387351	1 - -0.15	0.10	0.05	0.98	-	0.18	0.02	0.93	-	-0.03	-0.05	0.11	
2017-05-08 22:10:00.389731	1 - -0.15	0.10	0.04	0.98	-	0.19	0.02	0.92	-	-0.04	-0.03	0.10	
2017-05-08 22:10:00.392442	1 - -0.15	0.10	0.04	0.98	-	0.20	0.01	0.91	-	-0.04	-0.02	0.09	
2017-05-08 22:10:00.398438	1 - -0.15	0.10	0.04	0.98	-	0.21	0.01	0.90	-	-0.05	0.00	0.08	
2017-05-08 22:10:00.429677	1 - -0.15	0.10	0.04	0.98	-	0.22	0.02	0.90	-	-0.05	0.02	0.08	
2017-05-08 22:10:00.430620	1 - -0.16	0.10	0.04	0.98	-	0.22	0.02	0.90	-	-0.05	0.04	0.06	
2017-05-08 22:10:00.433156	1 - -0.16	0.10	0.04	0.98	-	0.23	0.02	0.90	-	-0.05	0.05	0.05	
2017-05-08 22:10:00.435768	1 - -0.16	0.10	0.04	0.98	-	0.24	0.01	0.90	-	-0.06	0.07	0.04	
2017-05-08 22:10:00.440434	1 - -0.16	0.10	0.04	0.98	-	0.24	0.01	0.90	-	-0.07	0.07	0.02	
2017-05-08 22:10:00.476732	1 - -0.16	0.10	0.04	0.98	-	0.24	0.01	0.90	-	-0.07	0.06	0.01	
2017-05-08 22:10:00.479160	1 - -0.16	0.10	0.03	0.98	-	0.25	0.01	0.90	-	-0.07	0.05	0.01	
2017-05-08 22:10:00.484796	1 - -0.16	0.10	0.03	0.98	-	0.25	0.01	0.90	-	-0.07	0.03	0.00	
2017-05-08 22:10:00.492234	1 - -0.16	0.10	0.03	0.98	-	0.26	0.01	0.91	-	-0.07	0.05	-0.02	
2017-05-08 22:10:00.493723	1 - -0.16	0.09	0.03	0.98	-	0.26	-0.02	0.90	-	-0.08	0.09	-0.02	
2017-05-08 22:10:00.525474	1 - -0.16	0.09	0.03	0.98	-	0.25	-0.03	0.89	-	-0.06	0.06	0.08	
2017-05-08 22:10:00.531298	1 - -0.16	0.09	0.03	0.98	-	0.25	-0.00	0.90	-	-0.05	0.05	0.11	
2017-05-08 22:10:00.534291	1 - -0.16	0.09	0.03	0.98	-	0.26	0.01	0.91	-	-0.05	0.05	0.05	
2017-05-08 22:10:00.544402	1 - -0.16	0.09	0.03	0.98	-	0.26	0.00	0.92	-	-0.05	0.06	0.05	
2017-05-08 22:10:00.550411	1 - -0.16	0.09	0.03	0.98	-	0.26	0.00	0.93	-	-0.05	0.08	0.08	
2017-05-08 22:10:00.556340	1 - -0.17	0.09	0.02	0.98	-	0.26	0.01	0.93	-	-0.05	0.07	0.10	
2017-05-08 22:10:00.587738	1 - -0.17	0.09	0.02	0.98	-	0.25	0.02	0.94	-	-0.07	0.05	0.10	
2017-05-08 22:10:00.590447	1 - -0.17	0.09	0.02	0.98	-	0.26	0.04	0.96	-	-0.09	0.05	0.08	
2017-05-08 22:10:00.592671	1 - -0.17	0.09	0.02	0.98	-	0.27	0.05	0.98	-	-0.13	0.08	0.05	
2017-05-08 22:10:00.596252	1 - -0.17	0.09	0.02	0.98	-	0.27	0.06	1.00	-	-0.17	0.13	0.01	
2017-05-08 22:10:00.627456	1 - -0.17	0.09	0.01	0.98	-	0.27	0.07	1.02	-	-0.20	0.18	-0.04	
2017-05-08 22:10:00.629610	1 - -0.17	0.08	0.01	0.98	-	0.26	0.06	1.02	-	-0.20	0.21	-0.09	
2017-05-08 22:10:00.632097	1 - -0.17	0.08	0.01	0.98	-	0.25	0.05	1.02	-	-0.14	0.17	-0.10	
2017-05-08 22:10:00.638614	1 - -0.16	0.08	0.01	0.98	-	0.23	0.03	1.01	-	-0.11	0.09	-0.09	
2017-05-08 22:10:00.669406	1 - -0.16	0.08	0.01	0.98	-	0.21	0.02	0.99	-	-0.11	0.05	-0.05	
2017-05-08 22:10:00.674843	1 - -0.16	0.08	0.00	0.98	-	0.20	0.02	0.99	-	-0.08	0.03	-0.02	
2017-05-08 22:10:00.677312	1 - -0.16	0.08	0.00	0.98	-	0.19	0.01	1.00	-	-0.05	0.02	0.00	
2017-05-08 22:10:00.678418	1 - -0.16	0.08	0.00	0.98	-	0.19	0.02	1.00	-	-0.04	-0.02	0.02	
2017-05-08 22:10:00.682811	1 - -0.16	0.08	0.00	0.98	-	0.19	0.03	1.00	-	-0.05	-0.09	0.03	
2017-05-08 22:10:00.714158	1 - -0.16	0.08	0.00	0.98	-	0.20	0.04	1.00	-	-0.07	-0.13	0.02	
2017-05-08 22:10:00.722031	1 - -0.16	0.08	0.00	0.98	-	0.22	0.06	1.02	-	-0.04	-0.08	0.01	
2017-05-08 22:10:00.724946	1 - -0.16	0.08	0.00	0.98	-	0.25	0.07	1.04	-	-0.01	0.08	-0.04	
2017-05-08 22:10:00.729068	1 - -0.16	0.08	0.00	0.98	-	0.26	0.08	1.06	-	0.03	0.25	-0.06	
2017-05-08 22:10:00.761962	1 - -0.16	0.08	0.00	0.98	-	0.25	0.09	1.08	-	-0.04	0.30	-0.03	
2017-05-08 22:10:00.764354	1 - -0.16	0.07	0.00	0.98	-	0.25	0.09	1.10	-	-0.02	0.21	0.05	
2017-05-08 22:10:00.766706	1 - -0.16	0.07	0.00	0.98	-	0.24	0.10	1.12	-	0.02	0.12	0.11	
2017-05-08 22:10:00.769213	1 - -0.17	0.07	0.00	0.98	-	0.22	0.12	1.14	-	0.08	0.12	0.13	
2017-05-08 22:10:00.802815	1 - -0.17	0.07	0.01	0.98	-	0.20	0.14	1.15	-	0.14	0.21	0.17	
2017-05-08 22:10:00.805362	1 - -0.17	0.06	0.01	0.98	-	0.18	0.16	1.16	-	0.18	0.28	0.22	
2017-05-08 22:10:00.812617	1 - -0.18	0.05	0.01	0.98	-	0.15	0.20	1.17	-	0.21	0.31	0.27	
2017-05-08 22:10:00.814853	1 - -0.18	0.05	0.02	0.98	-	0.11	0.24	1.18	-	0.23	0.28	0.31	
2017-05-08 22:10:00.822717	1 - -0.19	0.04	0.02	0.98	-	0.07	0.27	1.19	-	0.23	0.20	0.35	
2017-05-08 22:10:00.828625	1 - -0.19	0.04	0.02	0.98	-	0.04	0.30	1.20	-	0.21	0.11	0.40	
2017-05-08 22:10:00.861139	1 - -0.20	0.04	0.03	0.98	-	0.03	0.33	1.20	-	0.15	0.07	0.46	
2017-05-08 22:10:00.863630	1 - -0.21	0.04	0.03	0.98	-	0.02	0.35	1.20	-	0.09	0.05	0.49	
2017-05-08 22:10:00.865952	1 - -0.22	0.04	0.03	0.98	-	0.02	0.36	1.18	-	0.02	0.03	0.51	
2017-05-08 22:10:00.866869	1 - -0.22	0.03	0.03	0.97	-	0.02	0.35	1.17	-	-0.05	0.02	0.52	
2017-05-08 22:10:00.870490	1 - -0.23	0.03	0.03	0.97	-	0.02	0.34	1.14	-	-0.10	0.03	0.53	
2017-05-08 22:10:00.903053	1 - -0.24	0.03	0.03	0.97	-	0.03	0.31	1.13	-	-0.15	0.05	0.56	
2017-05-08 22:10:00.905482	1 - -0.25	0.03	0.03	0.97	-	0.03	0.29	1.10	-	-0.17	0.10	0.57	
2017-05-08 22:10:00.909438	1 - -0.26	0.03	0.02	0.97	-	0.02	0.26	1.07	-	-0.20	0.11	0.56	
2017-05-08 22:10:00.940678	1 - -0.27	0.03	0.02	0.96	-	0.01	0.23	1.02	-	-0.18	0.02	0.53	
2017-05-08 22:10:00.944133	1 - -0.27	0.03	0.02	0.96	-	0.01	0.20	0.98	-	-0.15	-0.09	0.51	
2017-05-08 22:10:00.956167	1 - -0.28	0.04	0.02	0.96	-	0.01	0.18	0.93	-	-0.09	-0.15	0.51	
2017-05-08 22:10:00.957868	1 - -0.29	0.04	0.02	0.96	-	0.02	0.15	0.89	-	-0.03	-0.15	0.51	
2017-05-08 22:10:00.960411	1 - -0.30	0.04	0.02	0.95	-	0.04	0.12	0.85	-	0.05	-0.14	0.52	
2017-05-08 22:10:00.991667	1 - -0.31	0.04	0.02	0.95	-	0.05	0.11	0.82	-	0.12	-0.13	0.52	
2017-05-08 22:10:00.994127	1 - -0.31	0.04	0.02	0.95	-	0.07	0.10	0.80	-	0.15	-0.11	0.53	
2017-05-08 22:10:00.996622	1 - -0.32	0.04	0.03	0.95	-	0.09	0.11	0.79	-	0.17	-0.09	0.53	
2017-05-08 22:10:00.998840	1 - -0.33	0.04	0.03	0.94	-	0.11	0.12	0.79	-	0.16	-0.07	0.53	
2017-05-08 22:10:01.055385	1 - -0.34	0.04	0.03	0.94	-	0.13	0.14	0.80	-	0.15	-0.03	0.53	
2017-05-08 22:10:01.057714	1 - -0.35	0.04	0.03	0.94	-	0.14	0.15	0.81	-	0.13	0.01	0.53	
2017-05-08 22:10:01.060176	1 - -0.35	0.04	0.04	0.93	-	0.14	0.15	0.81	-	0.11	0.04	0.53	
2017-05-08 22:10:01.062443	1 - -0.36	0.04	0.04	0.93	-	0.14	0.16	0.81	-	0.07	0.04	0.53	
2017-05-08 22:10:01.065055	1 - -0.37	0.04	0.04	0.93	-	0.13	0.16	0.82	-	0.03	0.02	0.53	
2017-05-08 22:10:01.067181	1 - -0.38	0.04	0.04	0.92	-	0.13	0.16	0.84	-	-0.01	0.00	0.53	
2017-05-08 22:10:01.069785	1 - -0.39	0.04	0.04	0.92	-	0.14	0.16	0.85	-	-0.02	0.02	0.53	
2017-05-08 22:10:01.071815	1 - -0.39	0.04	0.04	0.92	-	0.14	0.15	0.88	-	-0.03	0.05	0.52	
2017-05-08 22:10:01.106956	1 - -0.40	0.04	0.04	0.91	-	0.14	0.14	0.90	-	-0.04	0.08	0.51	
2017-05-08 22:10:01.109365	1 - -0.41	0.04	0.04	0.91	-	0.14	0.14	0.92	-	-0.06	0.10	0.50	
2017-05-08 22:10:01.111999	1 - -0.42	0.04	0.03	0.91	-	0.14	0.13	0.95	-	-0.10	0.10	0.49	
2017-05-08 22:10:01.115398	1 - -0.42	0.04	0.03	0.90	-	0.14	0.12	0.98	-	-0.14	0.10	0.47	
2017-05-08 22:10:01.148491	1 - -0.43	0.04	0.03	0.90	-	0.13	0.11	1.00	-	-0.17	0.09	0.43	
2017-05-08 22:10:01.150855	1 - -0.43	0.04	0.02	0.90	-	0.12	0.09	1.02	-	-0.19	0.07	0.39	
2017-05-08 22:10:01.153289	1 - -0.44	0.04	0.02	0.90	-	0.12	0.07	1.04	-	-0.21	0.05	0.37	
2017-05-08 22:10:01.156874	1 - -0.44	0.04	0.02	0.89	-	0.12	0.05	1.05	-	-0.21	0.03	0.34	
2017-05-08 22:10:01.188354	1 - -0.45	0.04	0.01	0.89	-	0.11	0.02	1.06	-	-0.18	0.03	0.32	
2017-05-08 22:10:01.190821	1 - -0.45	0.04	0.01	0.89	-	0.11	0.00	1.06	-	-0.15	0.02	0.30	
2017-05-08 22:10:01.193121	1 - -0.46	0.04	0.01	0.89	-	0.10	-0.02	1.05	-	-0.12	-0.01	0.27	
2017-05-08 22:10:01.200092	1 - -0.46	0.05	0.01	0.89	-	0.10	-0.03	1.05	-	-0.10	-0.05	0.25	
2017-05-08 22:10:01.231409	1 - -0.46	0.05	0.01	0.88	-	0.09	-0.04	1.05	-	-0.08	-0.08	0.22	
2017-05-08 22:10:01.236483	1 - -0.47	0.05	0.01	0.88	-	0.09	-0.06	1.05	-	-0.07	-0.11	0.20	
2017-05-08 22:10:01.239010	1 - -0.47	0.05	0.01	0.88	-	0.09	-0.07	1.05	-	-0.06	-0.13	0.18	
2017-05-08 22:10:01.241256	1 - -0.47	0.05	0.01	0.88	-	0.10	-0.07	1.04	-	-0.05	-0.15	0.15	
2017-05-08 22:10:01.273778	1 - -0.47	0.06	0.01	0.88	-	0.12	-0.08	1.03	-	-0.07	-0.18	0.15	
2017-05-08 22:10:01.276299	1 - -0.48	0.06	0.01	0.88	-	0.14	-0.09	1.02	-	-0.10	-0.18	0.13	
2017-05-08 22:10:01.278972	1 - -0.48	0.06	0.01	0.88	-	0.16	-0.10	1.01	-	-0.13	-0.18	0.11	
2017-05-08 22:10:01.284260	1 - -0.48	0.07	0.01	0.88	-	0.19	-0.11	1.02	-	-0.16	-0.13	0.10	
2017-05-08 22:10:01.289438	1 - -0.48	0.07	0.00	0.87	-	0.20	-0.13	1.04	-	-0.18	-0.05	0.08	
2017-05-08 22:10:01.321466	1 - -0.48	0.07	-0.00	0.87	-	0.20	-0.14	1.07	-	-0.21	0.05	0.05	
2017-05-08 22:10:01.323890	1 - -0.48	0.07	-0.00	0.87	-	0.18	-0.15	1.10	-	-0.24	0.11	0.02	
2017-05-08 22:10:01.337413	1 - -0.48	0.07	-0.01	0.87	-	0.15	-0.16	1.14	-	-0.28	0.16	-0.02	
2017-05-08 22:10:01.340110	1 - -0.48	0.07	-0.02	0.87	-	0.10	-0.17	1.17	-	-0.31	0.18	-0.06	
2017-05-08 22:10:01.342525	1 - -0.48	0.07	-0.02	0.88	-	0.07	-0.19	1.20	-	-0.33	0.15	-0.10	
2017-05-08 22:10:01.376436	1 - -0.48	0.07	-0.03	0.88	-	0.04	-0.21	1.20	-	-0.31	0.08	-0.11	
2017-05-08 22:10:01.381203	1 - -0.47	0.07	-0.03	0.88	-	0.01	-0.24	1.18	-	-0.27	-0.02	-0.11	
2017-05-08 22:10:01.383413	1 - -0.47	0.08	-0.04	0.88	-	-0.00	-0.26	1.16	-	-0.23	-0.12	-0.11	
2017-05-08 22:10:01.389176	2 - -0.47	0.08	-0.04	0.88	-	0.02	-0.30	1.11	-	-0.08	-0.18	-0.14	
2017-05-08 22:10:01.395351	1 - -0.47	0.09	-0.04	0.88	-	0.04	-0.30	1.09	-	-0.02	-0.16	-0.16	
2017-05-08 22:10:01.426403	1 - -0.46	0.09	-0.04	0.88	-	0.07	-0.30	1.08	-	0.04	-0.11	-0.18	
2017-05-08 22:10:01.433957	1 - -0.46	0.09	-0.04	0.88	-	0.08	-0.29	1.07	-	0.08	-0.08	-0.21	
2017-05-08 22:10:01.436257	1 - -0.46	0.09	-0.03	0.88	-	0.09	-0.27	1.06	-	0.11	-0.05	-0.21	
2017-05-08 22:10:01.446571	1 - -0.46	0.09	-0.03	0.88	-	0.09	-0.25	1.07	-	0.13	-0.02	-0.22	
2017-05-08 22:10:01.448628	1 - -0.45	0.09	-0.03	0.89	-	0.09	-0.22	1.07	-	0.16	0.02	-0.22	
2017-05-08 22:10:01.452544	1 - -0.45	0.09	-0.03	0.89	-	0.08	-0.19	1.07	-	0.18	0.02	-0.22	
2017-05-08 22:10:01.505327	1 - -0.45	0.08	-0.02	0.89	-	0.07	-0.16	1.06	-	0.20	0.02	-0.22	
2017-05-08 22:10:01.507552	1 - -0.45	0.08	-0.02	0.89	-	0.07	-0.12	1.04	-	0.18	-0.02	-0.21	
2017-05-08 22:10:01.510014	1 - -0.44	0.08	-0.02	0.89	-	0.07	-0.09	1.02	-	0.16	-0.04	-0.21	
2017-05-08 22:10:01.512577	1 - -0.44	0.08	-0.01	0.89	-	0.07	-0.07	0.99	-	0.14	-0.05	-0.21	
2017-05-08 22:10:01.514997	1 - -0.44	0.08	-0.01	0.90	-	0.09	-0.05	0.96	-	0.12	-0.05	-0.19	
2017-05-08 22:10:01.518006	1 - -0.43	0.08	-0.01	0.90	-	0.10	-0.03	0.92	-	0.11	-0.05	-0.18	
2017-05-08 22:10:01.523966	1 - -0.43	0.08	-0.01	0.90	-	0.11	-0.02	0.89	-	0.11	-0.05	-0.16	
2017-05-08 22:10:01.557653	1 - -0.43	0.08	-0.00	0.90	-	0.12	-0.01	0.86	-	0.12	-0.06	-0.14	
2017-05-08 22:10:01.559732	1 - -0.43	0.08	-0.00	0.90	-	0.12	0.00	0.83	-	0.12	-0.08	-0.12	
2017-05-08 22:10:01.565007	1 - -0.43	0.08	0.00	0.90	-	0.13	0.02	0.80	-	0.11	-0.11	-0.10	
2017-05-08 22:10:01.567442	1 - -0.43	0.08	0.00	0.90	-	0.14	0.03	0.79	-	0.08	-0.11	-0.08	
2017-05-08 22:10:01.575114	1 - -0.43	0.08	0.01	0.90	-	0.15	0.04	0.78	-	0.04	-0.11	-0.08	
2017-05-08 22:10:01.607568	1 - -0.42	0.08	0.01	0.90	-	0.16	0.04	0.78	-	0.01	-0.10	-0.07	
2017-05-08 22:10:01.610166	1 - -0.42	0.08	0.01	0.90	-	0.17	0.05	0.77	-	-0.02	-0.07	-0.06	
2017-05-08 22:10:01.612450	1 - -0.42	0.09	0.01	0.90	-	0.19	0.05	0.77	-	-0.03	-0.05	-0.05	
2017-05-08 22:10:01.615188	1 - -0.42	0.09	0.01	0.90	-	0.20	0.04	0.76	-	-0.04	-0.02	-0.05	
2017-05-08 22:10:01.646197	1 - -0.42	0.09	0.01	0.90	-	0.20	0.04	0.75	-	-0.03	-0.02	-0.03	
2017-05-08 22:10:01.648252	1 - -0.42	0.09	0.01	0.90	-	0.21	0.04	0.75	-	-0.02	0.00	-0.02	
2017-05-08 22:10:01.651124	1 - -0.42	0.09	0.01	0.90	-	0.21	0.04	0.77	-	-0.02	0.02	-0.01	
2017-05-08 22:10:01.653230	1 - -0.42	0.09	0.01	0.90	-	0.21	0.04	0.79	-	-0.02	0.04	0.00	
2017-05-08 22:10:01.714755	1 - -0.42	0.09	0.01	0.90	-	0.21	0.05	0.81	-	-0.02	0.05	0.02	
2017-05-08 22:10:01.715991	1 - -0.42	0.09	0.01	0.90	-	0.20	0.05	0.83	-	-0.02	0.06	0.03	
2017-05-08 22:10:01.718209	1 - -0.42	0.08	0.01	0.90	-	0.20	0.06	0.86	-	-0.02	0.05	0.05	
2017-05-08 22:10:01.720663	1 - -0.42	0.08	0.01	0.90	-	0.19	0.06	0.88	-	-0.02	0.05	0.08	
2017-05-08 22:10:01.726649	1 - -0.42	0.08	0.01	0.90	-	0.19	0.07	0.91	-	0.00	0.03	0.09	
2017-05-08 22:10:01.729418	1 - -0.43	0.08	0.01	0.90	-	0.18	0.08	0.94	-	0.03	0.02	0.11	
2017-05-08 22:10:01.731572	1 - -0.43	0.08	0.01	0.90	-	0.17	0.09	0.96	-	0.05	0.01	0.14	
2017-05-08 22:10:01.733997	1 - -0.43	0.08	0.01	0.90	-	0.17	0.11	0.99	-	0.06	0.01	0.16	
2017-05-08 22:10:01.793000	1 - -0.43	0.08	0.01	0.90	-	0.17	0.12	1.02	-	0.07	0.02	0.19	
2017-05-08 22:10:01.795393	1 - -0.44	0.08	0.01	0.90	-	0.16	0.14	1.05	-	0.08	0.04	0.22	
2017-05-08 22:10:01.797468	1 - -0.44	0.08	0.02	0.89	-	0.16	0.15	1.08	-	0.09	0.05	0.25	
2017-05-08 22:10:01.802542	1 - -0.44	0.07	0.02	0.89	-	0.15	0.17	1.11	-	0.10	0.06	0.27	
2017-05-08 22:10:01.806206	1 - -0.45	0.07	0.02	0.89	-	0.13	0.18	1.13	-	0.08	0.04	0.31	
2017-05-08 22:10:01.808731	1 - -0.45	0.07	0.02	0.89	-	0.12	0.19	1.14	-	0.05	0.00	0.33	
2017-05-08 22:10:01.810860	1 - -0.46	0.07	0.02	0.89	-	0.13	0.20	1.14	-	0.02	-0.05	0.35	
2017-05-08 22:10:01.815884	1 - -0.46	0.07	0.02	0.88	-	0.15	0.21	1.14	-	0.01	-0.07	0.38	
2017-05-08 22:10:01.847138	1 - -0.47	0.07	0.02	0.88	-	0.17	0.21	1.14	-	0.02	-0.05	0.40	
2017-05-08 22:10:01.849481	1 - -0.47	0.07	0.02	0.88	-	0.19	0.22	1.14	-	0.02	0.01	0.42	
2017-05-08 22:10:01.852001	1 - -0.48	0.07	0.02	0.87	-	0.19	0.23	1.17	-	0.02	0.10	0.44	
2017-05-08 22:10:01.853728	1 - -0.49	0.07	0.02	0.87	-	0.18	0.23	1.20	-	0.02	0.18	0.45	
2017-05-08 22:10:01.857624	1 - -0.49	0.06	0.02	0.87	-	0.16	0.24	1.23	-	0.02	0.23	0.48	
2017-05-08 22:10:01.894195	1 - -0.50	0.06	0.02	0.86	-	0.11	0.23	1.27	-	0.03	0.24	0.51	
2017-05-08 22:10:01.896247	1 - -0.51	0.05	0.02	0.86	-	0.06	0.23	1.29	-	0.05	0.21	0.55	
2017-05-08 22:10:01.898783	1 - -0.52	0.05	0.02	0.85	-	0.00	0.23	1.29	-	0.06	0.12	0.60	
2017-05-08 22:10:01.914097	1 - -0.53	0.05	0.02	0.85	-	-0.03	0.22	1.27	-	0.07	-0.02	0.62	
2017-05-08 22:10:01.916438	1 - -0.53	0.05	0.02	0.84	-	-0.05	0.22	1.23	-	0.06	-0.14	0.64	
2017-05-08 22:10:01.971819	1 - -0.54	0.05	0.02	0.84	-	-0.04	0.22	1.20	-	0.05	-0.21	0.66	
2017-05-08 22:10:01.974052	1 - -0.55	0.05	0.03	0.83	-	-0.02	0.21	1.17	-	0.03	-0.21	0.67	
2017-05-08 22:10:01.976274	1 - -0.56	0.05	0.03	0.83	-	0.01	0.20	1.13	-	-0.01	-0.18	0.68	
2017-05-08 22:10:01.978833	1 - -0.57	0.06	0.03	0.82	-	0.04	0.18	1.10	-	-0.05	-0.12	0.69	
2017-05-08 22:10:01.981727	1 - -0.58	0.06	0.03	0.81	-	0.06	0.17	1.07	-	-0.08	-0.06	0.69	
2017-05-08 22:10:01.983887	1 - -0.59	0.06	0.03	0.81	-	0.07	0.15	1.05	-	-0.11	-0.01	0.68	
2017-05-08 22:10:01.986270	1 - -0.60	0.06	0.02	0.80	-	0.07	0.14	1.02	-	-0.13	0.02	0.67	
2017-05-08 22:10:02.017849	1 - -0.60	0.06	0.02	0.79	-	0.06	0.12	0.98	-	-0.13	0.02	0.66	
2017-05-08 22:10:02.019894	1 - -0.61	0.06	0.02	0.79	-	0.05	0.10	0.95	-	-0.11	0.00	0.66	
2017-05-08 22:10:02.022446	1 - -0.62	0.06	0.02	0.78	-	0.04	0.08	0.92	-	-0.10	-0.03	0.66	
2017-05-08 22:10:02.024642	1 - -0.63	0.06	0.02	0.77	-	0.04	0.06	0.89	-	-0.07	-0.05	0.66	
2017-05-08 22:10:02.057617	1 - -0.64	0.06	0.02	0.77	-	0.05	0.05	0.86	-	-0.05	-0.08	0.65	
2017-05-08 22:10:02.059820	1 - -0.64	0.06	0.02	0.76	-	0.05	0.04	0.83	-	-0.03	-0.08	0.64	
2017-05-08 22:10:02.062310	1 - -0.65	0.07	0.02	0.75	-	0.06	0.03	0.81	-	-0.02	-0.09	0.63	
2017-05-08 22:10:02.068668	1 - -0.66	0.07	0.02	0.75	-	0.07	0.02	0.78	-	-0.01	-0.08	0.63	
2017-05-08 22:10:02.099933	1 - -0.67	0.07	0.02	0.74	-	0.09	0.01	0.77	-	0.00	-0.06	0.62	
2017-05-08 22:10:02.108828	1 - -0.67	0.07	0.02	0.73	-	0.10	0.02	0.77	-	-0.02	-0.03	0.61	
2017-05-08 22:10:02.111108	1 - -0.68	0.07	0.02	0.73	-	0.11	0.02	0.76	-	-0.02	0.00	0.60	
2017-05-08 22:10:02.113384	1 - -0.69	0.07	0.02	0.72	-	0.11	0.01	0.76	-	-0.04	0.02	0.58	
2017-05-08 22:10:02.115585	1 - -0.69	0.07	0.01	0.72	-	0.11	0.01	0.76	-	-0.04	0.03	0.56	
2017-05-08 22:10:02.148990	1 - -0.70	0.07	0.01	0.71	-	0.11	0.01	0.76	-	-0.04	0.03	0.54	
2017-05-08 22:10:02.157204	1 - -0.71	0.07	0.01	0.70	-	0.11	0.00	0.77	-	-0.05	0.02	0.53	
2017-05-08 22:10:02.159791	1 - -0.71	0.07	0.01	0.70	-	0.11	-0.01	0.78	-	-0.05	0.03	0.50	
2017-05-08 22:10:02.161830	1 - -0.72	0.07	0.01	0.69	-	0.11	-0.02	0.79	-	-0.05	0.04	0.47	
2017-05-08 22:10:02.164919	1 - -0.72	0.07	0.01	0.69	-	0.11	-0.03	0.81	-	-0.07	0.05	0.44	
2017-05-08 22:10:02.197202	1 - -0.73	0.07	0.01	0.68	-	0.10	-0.04	0.84	-	-0.08	0.08	0.41	
2017-05-08 22:10:02.199478	1 - -0.73	0.07	0.00	0.68	-	0.10	-0.05	0.86	-	-0.08	0.09	0.38	
