AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2017-05-08 22:08:28.400908	1 - 0.94	0.03	-0.04	-0.35	-	0.17	-0.05	0.90	-	-0.06	0.07	-0.37	
2017-05-08 22:08:28.402176	1 - 0.93	0.03	-0.04	-0.36	-	0.13	-0.04	0.85	-	-0.10	0.09	-0.37	
2017-05-08 22:08:28.404497	1 - 0.93	0.03	-0.04	-0.36	-	0.09	-0.04	0.78	-	-0.11	0.05	-0.34	
2017-05-08 22:08:28.411813	1 - 0.93	0.02	-0.04	-0.37	-	0.07	-0.02	0.71	-	-0.11	-0.08	-0.32	
2017-05-08 22:08:28.443796	1 - 0.93	0.02	-0.04	-0.37	-	0.09	-0.02	0.71	-	-0.11	-0.12	-0.31	
2017-05-08 22:08:28.450566	1 - 0.93	0.02	-0.04	-0.37	-	0.12	-0.02	0.73	-	-0.02	-0.08	-0.32	
2017-05-08 22:08:28.457956	1 - 0.92	0.02	-0.04	-0.38	-	0.13	-0.02	0.72	-	0.04	-0.05	-0.33	
2017-05-08 22:08:28.484448	1 - 0.92	0.02	-0.04	-0.38	-	0.12	-0.00	0.71	-	0.04	-0.03	-0.33	
2017-05-08 22:08:28.515472	1 - 0.92	0.02	-0.04	-0.39	-	0.11	0.01	0.70	-	0.02	-0.04	-0.31	
2017-05-08 22:08:28.522887	1 - 0.92	0.02	-0.04	-0.39	-	0.10	0.02	0.69	-	0.01	-0.06	-0.31	
2017-05-08 22:08:28.527875	1 - 0.92	0.02	-0.04	-0.40	-	0.10	0.04	0.69	-	-0.02	-0.08	-0.29	
2017-05-08 22:08:28.536676	1 - 0.91	0.02	-0.05	-0.40	-	0.10	0.04	0.71	-	-0.02	-0.06	-0.27	
2017-05-08 22:08:28.544897	1 - 0.91	0.02	-0.05	-0.41	-	0.08	0.05	0.73	-	-0.03	-0.01	-0.27	
2017-05-08 22:08:28.551768	1 - 0.91	0.02	-0.04	-0.41	-	0.07	0.05	0.76	-	-0.05	0.05	-0.27	
2017-05-08 22:08:28.563021	1 - 0.91	0.02	-0.04	-0.41	-	0.05	0.06	0.77	-	-0.05	0.05	-0.26	
2017-05-08 22:08:28.565258	1 - 0.91	0.02	-0.04	-0.42	-	0.04	0.07	0.78	-	-0.05	0.02	-0.26	
2017-05-08 22:08:28.572107	1 - 0.91	0.02	-0.04	-0.42	-	0.03	0.08	0.79	-	-0.05	-0.01	-0.28	
2017-05-08 22:08:28.577288	1 - 0.90	0.02	-0.04	-0.43	-	0.05	0.09	0.82	-	-0.04	-0.01	-0.31	
2017-05-08 22:08:28.579575	1 - 0.90	0.02	-0.04	-0.43	-	0.07	0.09	0.86	-	-0.05	0.05	-0.35	
2017-05-08 22:08:28.581598	1 - 0.90	0.02	-0.04	-0.44	-	0.09	0.09	0.91	-	-0.05	0.09	-0.40	
2017-05-08 22:08:28.585418	1 - 0.90	0.02	-0.04	-0.44	-	0.08	0.08	0.94	-	-0.05	0.10	-0.44	
2017-05-08 22:08:28.616831	1 - 0.89	0.02	-0.04	-0.45	-	0.06	0.05	0.98	-	-0.05	0.08	-0.44	
2017-05-08 22:08:28.619172	1 - 0.89	0.02	-0.03	-0.45	-	0.05	0.03	1.01	-	-0.05	0.04	-0.43	
2017-05-08 22:08:28.621622	1 - 0.89	0.02	-0.03	-0.46	-	0.05	0.01	1.04	-	-0.04	0.00	-0.40	
2017-05-08 22:08:28.628071	1 - 0.88	0.02	-0.03	-0.47	-	0.05	0.01	1.07	-	-0.04	-0.01	-0.38	
2017-05-08 22:08:28.683734	1 - 0.88	0.02	-0.03	-0.47	-	0.07	0.00	1.10	-	-0.05	0.00	-0.37	
2017-05-08 22:08:28.686566	1 - 0.88	0.02	-0.03	-0.48	-	0.08	-0.01	1.13	-	-0.04	0.02	-0.37	
2017-05-08 22:08:28.688918	1 - 0.88	0.02	-0.03	-0.48	-	0.09	-0.01	1.16	-	-0.04	0.00	-0.37	
2017-05-08 22:08:28.691524	1 - 0.87	0.02	-0.03	-0.49	-	0.10	-0.01	1.20	-	-0.06	-0.04	-0.36	
2017-05-08 22:08:28.694435	1 - 0.87	0.01	-0.03	-0.49	-	0.10	-0.01	1.25	-	-0.11	-0.06	-0.34	
2017-05-08 22:08:28.696453	1 - 0.87	0.01	-0.03	-0.50	-	0.10	-0.02	1.30	-	-0.17	-0.07	-0.34	
2017-05-08 22:08:28.698943	1 - 0.87	0.01	-0.03	-0.50	-	0.10	-0.04	1.35	-	-0.21	-0.07	-0.31	
2017-05-08 22:08:28.735232	1 - 0.86	0.00	-0.03	-0.50	-	0.11	-0.07	1.40	-	-0.24	-0.05	-0.31	
2017-05-08 22:08:28.737781	1 - 0.86	-0.00	-0.03	-0.51	-	0.11	-0.11	1.45	-	-0.23	-0.04	-0.31	
2017-05-08 22:08:28.747147	1 - 0.86	-0.00	-0.03	-0.51	-	0.11	-0.15	1.49	-	-0.21	-0.02	-0.32	
2017-05-08 22:08:28.757093	1 - 0.86	-0.01	-0.02	-0.52	-	0.10	-0.19	1.52	-	-0.15	-0.02	-0.32	
2017-05-08 22:08:28.774183	1 - 0.85	-0.01	-0.02	-0.52	-	0.10	-0.21	1.52	-	-0.07	-0.05	-0.31	
2017-05-08 22:08:28.796068	1 - 0.85	-0.01	-0.02	-0.53	-	0.11	-0.23	1.50	-	0.03	-0.08	-0.31	
2017-05-08 22:08:28.809174	1 - 0.85	-0.01	-0.03	-0.53	-	0.12	-0.23	1.47	-	0.12	-0.09	-0.31	
2017-05-08 22:08:28.818570	1 - 0.85	-0.01	-0.03	-0.53	-	0.13	-0.22	1.42	-	0.21	-0.08	-0.30	
2017-05-08 22:08:28.827110	1 - 0.84	-0.01	-0.03	-0.54	-	0.14	-0.20	1.35	-	0.27	-0.07	-0.29	
2017-05-08 22:08:28.828944	1 - 0.84	-0.01	-0.03	-0.54	-	0.16	-0.17	1.29	-	0.30	-0.05	-0.28	
2017-05-08 22:08:28.834886	1 - 0.84	-0.00	-0.04	-0.54	-	0.17	-0.14	1.22	-	0.30	-0.03	-0.28	
2017-05-08 22:08:28.836796	1 - 0.84	0.00	-0.04	-0.55	-	0.17	-0.11	1.16	-	0.27	-0.01	-0.27	
2017-05-08 22:08:28.849606	1 - 0.83	0.00	-0.04	-0.55	-	0.16	-0.08	1.11	-	0.21	0.00	-0.27	
2017-05-08 22:08:28.852052	1 - 0.83	0.01	-0.04	-0.55	-	0.15	-0.06	1.06	-	0.15	0.00	-0.26	
2017-05-08 22:08:28.854669	1 - 0.83	0.01	-0.05	-0.56	-	0.14	-0.05	1.02	-	0.10	0.00	-0.24	
2017-05-08 22:08:28.855671	1 - 0.83	0.01	-0.05	-0.56	-	0.12	-0.05	0.97	-	0.07	-0.02	-0.24	
2017-05-08 22:08:28.910890	1 - 0.82	0.01	-0.05	-0.56	-	0.10	-0.05	0.92	-	0.06	-0.05	-0.23	
2017-05-08 22:08:28.913278	1 - 0.82	0.01	-0.05	-0.57	-	0.08	-0.06	0.86	-	0.07	-0.08	-0.21	
2017-05-08 22:08:28.918286	1 - 0.82	0.01	-0.05	-0.57	-	0.08	-0.06	0.80	-	0.08	-0.11	-0.20	
2017-05-08 22:08:28.919266	1 - 0.82	0.01	-0.05	-0.57	-	0.08	-0.06	0.75	-	0.10	-0.12	-0.18	
2017-05-08 22:08:28.923127	1 - 0.82	0.01	-0.05	-0.57	-	0.09	-0.06	0.69	-	0.13	-0.11	-0.17	
2017-05-08 22:08:28.925883	1 - 0.82	0.01	-0.06	-0.58	-	0.10	-0.05	0.64	-	0.16	-0.11	-0.16	
2017-05-08 22:08:28.926865	1 - 0.81	0.01	-0.06	-0.58	-	0.12	-0.04	0.59	-	0.18	-0.09	-0.16	
2017-05-08 22:08:28.935400	1 - 0.81	0.01	-0.06	-0.58	-	0.13	-0.03	0.54	-	0.19	-0.08	-0.16	
2017-05-08 22:08:29.021772	1 - 0.81	0.01	-0.07	-0.58	-	0.14	-0.01	0.49	-	0.18	-0.08	-0.17	
2017-05-08 22:08:29.038413	1 - 0.81	0.02	-0.07	-0.58	-	0.14	-0.00	0.46	-	0.15	-0.08	-0.17	
2017-05-08 22:08:29.043253	1 - 0.81	0.02	-0.07	-0.59	-	0.15	0.02	0.42	-	0.11	-0.08	-0.18	
2017-05-08 22:08:29.044383	1 - 0.81	0.02	-0.07	-0.59	-	0.16	0.04	0.39	-	0.06	-0.09	-0.20	
2017-05-08 22:08:29.049685	1 - 0.80	0.02	-0.08	-0.59	-	0.17	0.04	0.37	-	0.03	-0.12	-0.21	
2017-05-08 22:08:29.058523	1 - 0.80	0.01	-0.08	-0.59	-	0.18	0.04	0.36	-	0.01	-0.12	-0.22	
2017-05-08 22:08:29.063022	1 - 0.80	0.01	-0.08	-0.60	-	0.20	0.05	0.37	-	0.01	-0.10	-0.24	
2017-05-08 22:08:29.070503	1 - 0.80	0.01	-0.08	-0.60	-	0.21	0.05	0.38	-	-0.01	-0.05	-0.24	
2017-05-08 22:08:29.082143	1 - 0.79	0.01	-0.08	-0.60	-	0.21	0.05	0.41	-	-0.02	0.00	-0.25	
2017-05-08 22:08:29.084226	1 - 0.79	0.01	-0.08	-0.60	-	0.21	0.05	0.44	-	-0.07	0.07	-0.27	
2017-05-08 22:08:29.088302	1 - 0.79	0.01	-0.08	-0.61	-	0.20	0.04	0.48	-	-0.11	0.14	-0.28	
2017-05-08 22:08:29.092835	1 - 0.79	0.01	-0.08	-0.61	-	0.18	0.05	0.54	-	-0.15	0.15	-0.29	
2017-05-08 22:08:29.094941	1 - 0.78	0.01	-0.07	-0.62	-	0.17	0.06	0.63	-	-0.23	0.22	-0.28	
2017-05-08 22:08:29.099208	2 - 0.78	0.01	-0.06	-0.62	-	0.14	0.05	0.83	-	-0.27	0.29	-0.27	
2017-05-08 22:08:29.104011	1 - 0.78	0.01	-0.05	-0.63	-	0.11	0.03	0.96	-	-0.21	0.31	-0.25	
2017-05-08 22:08:29.108894	1 - 0.78	0.01	-0.05	-0.63	-	0.07	0.02	1.08	-	-0.18	0.27	-0.24	
2017-05-08 22:08:29.113896	1 - 0.77	0.01	-0.04	-0.63	-	0.03	0.00	1.21	-	-0.15	0.23	-0.21	
2017-05-08 22:08:29.127866	1 - 0.77	0.01	-0.04	-0.63	-	0.00	-0.01	1.32	-	-0.11	0.16	-0.19	
2017-05-08 22:08:29.142577	1 - 0.77	0.01	-0.03	-0.64	-	-0.02	-0.01	1.42	-	-0.08	0.11	-0.17	
2017-05-08 22:08:29.147664	1 - 0.77	0.01	-0.03	-0.64	-	-0.02	0.01	1.51	-	-0.05	0.07	-0.13	
2017-05-08 22:08:29.156855	1 - 0.77	0.01	-0.03	-0.64	-	-0.01	0.03	1.58	-	-0.02	0.05	-0.10	
2017-05-08 22:08:29.162688	1 - 0.77	0.01	-0.03	-0.64	-	0.01	0.05	1.63	-	-0.02	0.06	-0.07	
2017-05-08 22:08:29.193991	1 - 0.77	0.01	-0.03	-0.64	-	0.01	0.07	1.68	-	-0.04	0.07	-0.05	
2017-05-08 22:08:29.196498	1 - 0.77	0.02	-0.03	-0.64	-	0.01	0.09	1.73	-	-0.06	0.05	-0.03	
2017-05-08 22:08:29.199359	1 - 0.77	0.01	-0.03	-0.64	-	-0.00	0.10	1.78	-	-0.11	0.04	-0.03	
2017-05-08 22:08:29.207865	1 - 0.77	0.01	-0.02	-0.64	-	-0.03	0.10	1.81	-	-0.15	0.00	-0.02	
2017-05-08 22:08:29.215146	1 - 0.77	0.01	-0.02	-0.64	-	-0.05	0.09	1.83	-	-0.14	-0.07	-0.01	
2017-05-08 22:08:29.222799	1 - 0.77	0.01	-0.02	-0.64	-	-0.07	0.07	1.81	-	-0.08	-0.15	0.02	
2017-05-08 22:08:29.256709	1 - 0.77	0.01	-0.02	-0.64	-	-0.08	0.05	1.76	-	0.02	-0.24	0.05	
2017-05-08 22:08:29.258982	1 - 0.77	0.01	-0.03	-0.64	-	-0.07	0.05	1.69	-	0.11	-0.32	0.08	
2017-05-08 22:08:29.265111	1 - 0.77	0.00	-0.03	-0.64	-	-0.04	0.06	1.60	-	0.18	-0.36	0.11	
2017-05-08 22:08:29.281171	1 - 0.77	0.00	-0.04	-0.64	-	-0.01	0.08	1.50	-	0.20	-0.37	0.14	
2017-05-08 22:08:29.283415	1 - 0.77	0.00	-0.05	-0.64	-	0.02	0.11	1.40	-	0.19	-0.37	0.15	
2017-05-08 22:08:29.285741	1 - 0.77	0.00	-0.05	-0.63	-	0.05	0.13	1.31	-	0.15	-0.35	0.14	
2017-05-08 22:08:29.342702	1 - 0.77	-0.00	-0.06	-0.63	-	0.08	0.16	1.23	-	0.10	-0.32	0.14	
2017-05-08 22:08:29.347833	1 - 0.77	-0.00	-0.06	-0.63	-	0.09	0.18	1.17	-	0.03	-0.27	0.12	
2017-05-08 22:08:29.358981	1 - 0.77	-0.01	-0.07	-0.63	-	0.10	0.19	1.12	-	-0.02	-0.23	0.11	
2017-05-08 22:08:29.370204	1 - 0.78	-0.01	-0.07	-0.63	-	0.10	0.19	1.08	-	-0.05	-0.19	0.11	
2017-05-08 22:08:29.385060	1 - 0.78	-0.01	-0.07	-0.63	-	0.09	0.17	1.04	-	-0.07	-0.17	0.11	
2017-05-08 22:08:29.387957	1 - 0.78	-0.01	-0.07	-0.62	-	0.08	0.15	1.01	-	-0.05	-0.15	0.11	
2017-05-08 22:08:29.390911	1 - 0.78	-0.01	-0.07	-0.62	-	0.06	0.13	0.98	-	-0.02	-0.15	0.11	
2017-05-08 22:08:29.397411	1 - 0.78	-0.01	-0.08	-0.62	-	0.05	0.11	0.95	-	0.02	-0.14	0.12	
2017-05-08 22:08:29.400469	1 - 0.78	-0.02	-0.08	-0.62	-	0.05	0.09	0.91	-	0.07	-0.14	0.12	
2017-05-08 22:08:29.403331	1 - 0.78	-0.02	-0.08	-0.62	-	0.05	0.08	0.87	-	0.11	-0.15	0.13	
2017-05-08 22:08:29.404814	1 - 0.78	-0.02	-0.08	-0.62	-	0.05	0.07	0.83	-	0.15	-0.15	0.14	
2017-05-08 22:08:29.415010	1 - 0.78	-0.01	-0.09	-0.61	-	0.06	0.07	0.78	-	0.17	-0.14	0.15	
2017-05-08 22:08:29.417665	1 - 0.79	-0.01	-0.09	-0.61	-	0.06	0.08	0.74	-	0.17	-0.13	0.15	
2017-05-08 22:08:29.431243	1 - 0.79	-0.01	-0.09	-0.61	-	0.07	0.09	0.69	-	0.15	-0.12	0.14	
2017-05-08 22:08:29.440103	1 - 0.79	-0.01	-0.10	-0.61	-	0.07	0.09	0.65	-	0.13	-0.11	0.13	
2017-05-08 22:08:29.447410	1 - 0.79	-0.01	-0.10	-0.61	-	0.07	0.10	0.61	-	0.10	-0.11	0.13	
2017-05-08 22:08:29.506997	1 - 0.79	-0.01	-0.10	-0.60	-	0.07	0.10	0.58	-	0.08	-0.14	0.13	
2017-05-08 22:08:29.508982	1 - 0.79	-0.01	-0.10	-0.60	-	0.07	0.11	0.54	-	0.07	-0.12	0.13	
2017-05-08 22:08:29.511283	1 - 0.79	-0.01	-0.11	-0.60	-	0.07	0.10	0.51	-	0.07	-0.12	0.14	
2017-05-08 22:08:29.513858	1 - 0.79	-0.01	-0.11	-0.60	-	0.07	0.10	0.48	-	0.06	-0.13	0.15	
2017-05-08 22:08:29.516337	1 - 0.79	-0.01	-0.11	-0.60	-	0.07	0.10	0.46	-	0.04	-0.14	0.15	
2017-05-08 22:08:29.518526	1 - 0.80	-0.01	-0.11	-0.59	-	0.06	0.10	0.45	-	0.00	-0.15	0.16	
2017-05-08 22:08:29.523831	1 - 0.80	-0.02	-0.11	-0.59	-	0.06	0.11	0.44	-	-0.05	-0.14	0.17	
2017-05-08 22:08:29.526325	1 - 0.80	-0.02	-0.11	-0.59	-	0.08	0.11	0.45	-	-0.08	-0.15	0.16	
2017-05-08 22:08:29.557382	1 - 0.80	-0.02	-0.12	-0.59	-	0.11	0.11	0.47	-	-0.08	-0.15	0.12	
2017-05-08 22:08:29.559762	1 - 0.80	-0.02	-0.12	-0.59	-	0.14	0.11	0.49	-	-0.08	-0.13	0.08	
2017-05-08 22:08:29.562209	1 - 0.80	-0.03	-0.12	-0.59	-	0.16	0.11	0.51	-	-0.10	-0.12	0.05	
2017-05-08 22:08:29.566378	1 - 0.80	-0.03	-0.12	-0.59	-	0.18	0.10	0.53	-	-0.13	-0.12	0.01	
2017-05-08 22:08:29.584983	1 - 0.80	-0.03	-0.12	-0.59	-	0.20	0.09	0.56	-	-0.18	-0.08	-0.02	
2017-05-08 22:08:29.587226	1 - 0.80	-0.04	-0.12	-0.59	-	0.21	0.07	0.61	-	-0.24	-0.03	-0.03	
2017-05-08 22:08:29.618606	1 - 0.80	-0.04	-0.11	-0.59	-	0.22	0.04	0.67	-	-0.26	0.08	-0.05	
2017-05-08 22:08:29.624827	1 - 0.80	-0.04	-0.11	-0.59	-	0.22	0.01	0.75	-	-0.27	0.18	-0.06	
2017-05-08 22:08:29.631239	1 - 0.80	-0.04	-0.10	-0.59	-	0.21	-0.02	0.85	-	-0.29	0.24	-0.07	
2017-05-08 22:08:29.637086	1 - 0.80	-0.04	-0.10	-0.59	-	0.18	-0.04	0.95	-	-0.31	0.24	-0.08	
2017-05-08 22:08:29.639584	1 - 0.80	-0.05	-0.09	-0.60	-	0.17	-0.07	1.04	-	-0.27	0.19	-0.10	
2017-05-08 22:08:29.672112	1 - 0.80	-0.05	-0.09	-0.60	-	0.17	-0.10	1.14	-	-0.21	0.14	-0.11	
2017-05-08 22:08:29.674505	1 - 0.80	-0.05	-0.08	-0.60	-	0.20	-0.13	1.23	-	-0.15	0.13	-0.13	
2017-05-08 22:08:29.676769	1 - 0.79	-0.05	-0.08	-0.60	-	0.24	-0.15	1.31	-	-0.11	0.18	-0.15	
2017-05-08 22:08:29.686837	1 - 0.79	-0.05	-0.07	-0.60	-	0.26	-0.15	1.40	-	-0.11	0.25	-0.19	
2017-05-08 22:08:29.689212	1 - 0.79	-0.05	-0.07	-0.61	-	0.26	-0.15	1.49	-	-0.09	0.31	-0.21	
2017-05-08 22:08:29.721229	1 - 0.79	-0.04	-0.06	-0.61	-	0.23	-0.15	1.56	-	-0.05	0.31	-0.21	
2017-05-08 22:08:29.723749	1 - 0.79	-0.04	-0.06	-0.61	-	0.18	-0.15	1.64	-	0.01	0.26	-0.19	
2017-05-08 22:08:29.726310	1 - 0.79	-0.04	-0.06	-0.61	-	0.14	-0.14	1.69	-	0.07	0.17	-0.15	
2017-05-08 22:08:29.728777	1 - 0.79	-0.04	-0.06	-0.61	-	0.12	-0.12	1.72	-	0.13	0.05	-0.11	
2017-05-08 22:08:29.760908	1 - 0.79	-0.03	-0.06	-0.62	-	0.12	-0.10	1.72	-	0.17	-0.05	-0.07	
2017-05-08 22:08:29.762315	1 - 0.78	-0.03	-0.06	-0.62	-	0.14	-0.07	1.69	-	0.17	-0.12	-0.03	
2017-05-08 22:08:29.764890	1 - 0.78	-0.03	-0.06	-0.62	-	0.17	-0.04	1.64	-	0.15	-0.16	0.00	
2017-05-08 22:08:29.770471	1 - 0.78	-0.03	-0.07	-0.62	-	0.20	-0.02	1.57	-	0.12	-0.18	0.02	
2017-05-08 22:08:29.780023	1 - 0.78	-0.03	-0.07	-0.61	-	0.24	-0.01	1.49	-	0.08	-0.18	0.02	
2017-05-08 22:08:29.793808	1 - 0.79	-0.03	-0.07	-0.61	-	0.26	0.00	1.42	-	0.03	-0.16	0.02	
2017-05-08 22:08:29.796474	1 - 0.79	-0.04	-0.08	-0.61	-	0.27	-0.01	1.35	-	-0.02	-0.15	0.02	
2017-05-08 22:08:29.828762	1 - 0.79	-0.04	-0.08	-0.61	-	0.27	-0.03	1.28	-	-0.05	-0.15	0.02	
2017-05-08 22:08:29.831558	1 - 0.79	-0.04	-0.08	-0.61	-	0.27	-0.05	1.22	-	-0.07	-0.15	0.02	
2017-05-08 22:08:29.834010	1 - 0.79	-0.05	-0.08	-0.61	-	0.26	-0.07	1.17	-	-0.06	-0.15	0.02	
2017-05-08 22:08:29.836366	1 - 0.79	-0.05	-0.08	-0.61	-	0.25	-0.09	1.11	-	-0.05	-0.17	0.02	
2017-05-08 22:08:29.867931	1 - 0.79	-0.05	-0.08	-0.61	-	0.24	-0.11	1.06	-	-0.02	-0.18	0.02	
2017-05-08 22:08:29.870087	1 - 0.79	-0.05	-0.08	-0.61	-	0.23	-0.11	0.99	-	0.03	-0.18	0.02	
2017-05-08 22:08:29.872787	1 - 0.79	-0.05	-0.09	-0.61	-	0.22	-0.11	0.93	-	0.08	-0.19	0.01	
2017-05-08 22:08:29.876981	1 - 0.79	-0.06	-0.09	-0.61	-	0.21	-0.10	0.87	-	0.10	-0.19	0.00	
2017-05-08 22:08:29.907875	1 - 0.78	-0.06	-0.09	-0.61	-	0.20	-0.10	0.81	-	0.11	-0.19	-0.01	
2017-05-08 22:08:29.910707	1 - 0.78	-0.06	-0.10	-0.61	-	0.20	-0.08	0.75	-	0.12	-0.20	-0.02	
2017-05-08 22:08:29.912537	1 - 0.78	-0.06	-0.10	-0.61	-	0.19	-0.07	0.69	-	0.11	-0.21	-0.03	
2017-05-08 22:08:29.916334	1 - 0.78	-0.06	-0.10	-0.61	-	0.19	-0.06	0.65	-	0.11	-0.21	-0.04	
2017-05-08 22:08:29.947651	1 - 0.78	-0.06	-0.11	-0.61	-	0.19	-0.05	0.61	-	0.11	-0.22	-0.05	
2017-05-08 22:08:29.950069	1 - 0.78	-0.06	-0.11	-0.61	-	0.18	-0.04	0.56	-	0.12	-0.24	-0.06	
2017-05-08 22:08:29.952703	1 - 0.78	-0.06	-0.12	-0.61	-	0.18	-0.04	0.53	-	0.13	-0.28	-0.07	
2017-05-08 22:08:29.960205	1 - 0.78	-0.06	-0.12	-0.61	-	0.19	-0.03	0.50	-	0.15	-0.31	-0.08	
2017-05-08 22:08:29.992873	1 - 0.78	-0.06	-0.13	-0.61	-	0.20	-0.02	0.47	-	0.15	-0.32	-0.08	
2017-05-08 22:08:29.995472	1 - 0.78	-0.06	-0.13	-0.61	-	0.22	-0.01	0.46	-	0.15	-0.31	-0.09	
2017-05-08 22:08:29.998691	1 - 0.78	-0.07	-0.14	-0.61	-	0.22	-0.01	0.44	-	0.13	-0.27	-0.11	
2017-05-08 22:08:30.004820	1 - 0.77	-0.07	-0.14	-0.61	-	0.22	-0.01	0.43	-	0.10	-0.21	-0.13	
2017-05-08 22:08:30.007336	1 - 0.77	-0.07	-0.15	-0.61	-	0.23	0.00	0.42	-	0.09	-0.15	-0.14	
2017-05-08 22:08:30.041679	1 - 0.77	-0.07	-0.15	-0.61	-	0.23	0.01	0.41	-	0.08	-0.09	-0.14	
2017-05-08 22:08:30.045486	1 - 0.77	-0.07	-0.15	-0.62	-	0.23	0.02	0.41	-	0.06	-0.06	-0.14	
2017-05-08 22:08:30.047666	1 - 0.77	-0.07	-0.15	-0.62	-	0.23	0.03	0.40	-	0.05	-0.02	-0.14	
2017-05-08 22:08:30.049588	1 - 0.77	-0.06	-0.15	-0.62	-	0.23	0.04	0.41	-	0.02	0.05	-0.14	
2017-05-08 22:08:30.080729	1 - 0.77	-0.06	-0.15	-0.62	-	0.23	0.05	0.44	-	-0.02	0.14	-0.14	
2017-05-08 22:08:30.082677	1 - 0.77	-0.06	-0.15	-0.62	-	0.23	0.06	0.50	-	-0.10	0.27	-0.15	
2017-05-08 22:08:30.085113	1 - 0.76	-0.06	-0.14	-0.63	-	0.22	0.06	0.57	-	-0.18	0.39	-0.15	
2017-05-08 22:08:30.096720	1 - 0.76	-0.06	-0.14	-0.63	-	0.20	0.06	0.66	-	-0.24	0.47	-0.15	
2017-05-08 22:08:30.098962	1 - 0.76	-0.06	-0.13	-0.63	-	0.16	0.04	0.75	-	-0.26	0.46	-0.13	
2017-05-08 22:08:30.130506	1 - 0.76	-0.05	-0.12	-0.63	-	0.12	0.02	0.85	-	-0.24	0.38	-0.11	
2017-05-08 22:08:30.132791	1 - 0.76	-0.05	-0.11	-0.63	-	0.09	-0.01	0.94	-	-0.18	0.27	-0.07	
2017-05-08 22:08:30.135341	1 - 0.76	-0.05	-0.11	-0.64	-	0.08	-0.03	1.01	-	-0.11	0.19	-0.03	
2017-05-08 22:08:30.138820	1 - 0.76	-0.05	-0.10	-0.64	-	0.10	-0.03	1.08	-	-0.06	0.18	0.00	
2017-05-08 22:08:30.170272	1 - 0.76	-0.05	-0.10	-0.64	-	0.13	-0.02	1.15	-	-0.03	0.20	0.02	
2017-05-08 22:08:30.172678	1 - 0.76	-0.05	-0.10	-0.64	-	0.17	0.00	1.21	-	-0.01	0.25	0.03	
2017-05-08 22:08:30.174931	1 - 0.77	-0.04	-0.09	-0.64	-	0.19	0.03	1.27	-	0.02	0.29	0.04	
2017-05-08 22:08:30.179120	1 - 0.77	-0.04	-0.09	-0.64	-	0.20	0.06	1.34	-	0.05	0.29	0.05	
2017-05-08 22:08:30.209548	1 - 0.77	-0.04	-0.09	-0.63	-	0.21	0.09	1.42	-	0.04	0.26	0.05	
2017-05-08 22:08:30.211892	1 - 0.77	-0.03	-0.08	-0.63	-	0.22	0.13	1.52	-	-0.02	0.26	0.03	
2017-05-08 22:08:30.214213	1 - 0.77	-0.03	-0.08	-0.63	-	0.22	0.17	1.63	-	-0.11	0.28	0.01	
2017-05-08 22:08:30.217759	1 - 0.77	-0.03	-0.07	-0.63	-	0.21	0.18	1.72	-	-0.19	0.29	-0.01	
2017-05-08 22:08:30.249145	1 - 0.77	-0.03	-0.07	-0.64	-	0.18	0.17	1.79	-	-0.19	0.26	0.00	
2017-05-08 22:08:30.251297	1 - 0.77	-0.03	-0.06	-0.63	-	0.16	0.15	1.81	-	-0.11	0.18	0.04	
2017-05-08 22:08:30.254250	1 - 0.77	-0.03	-0.06	-0.63	-	0.14	0.12	1.80	-	0.02	0.06	0.09	
2017-05-08 22:08:30.258225	1 - 0.77	-0.02	-0.06	-0.63	-	0.13	0.12	1.76	-	0.14	-0.05	0.15	
2017-05-08 22:08:30.289030	1 - 0.77	-0.02	-0.07	-0.63	-	0.13	0.13	1.70	-	0.21	-0.15	0.18	
2017-05-08 22:08:30.291434	1 - 0.78	-0.02	-0.07	-0.63	-	0.14	0.15	1.62	-	0.22	-0.20	0.22	
2017-05-08 22:08:30.293727	1 - 0.78	-0.02	-0.08	-0.62	-	0.16	0.19	1.54	-	0.18	-0.21	0.24	
2017-05-08 22:08:30.300096	1 - 0.78	-0.02	-0.08	-0.62	-	0.17	0.22	1.46	-	0.11	-0.21	0.26	
2017-05-08 22:08:30.331511	1 - 0.78	-0.02	-0.08	-0.62	-	0.18	0.24	1.40	-	0.05	-0.18	0.27	
2017-05-08 22:08:30.334328	1 - 0.78	-0.02	-0.09	-0.61	-	0.18	0.25	1.34	-	-0.01	-0.17	0.26	
2017-05-08 22:08:30.336870	1 - 0.79	-0.02	-0.09	-0.61	-	0.17	0.25	1.29	-	-0.03	-0.16	0.25	
2017-05-08 22:08:30.339332	1 - 0.79	-0.03	-0.09	-0.61	-	0.16	0.23	1.24	-	-0.05	-0.16	0.24	
2017-05-08 22:08:30.377103	1 - 0.79	-0.03	-0.09	-0.60	-	0.14	0.21	1.20	-	-0.06	-0.18	0.24	
2017-05-08 22:08:30.379472	1 - 0.79	-0.03	-0.09	-0.60	-	0.13	0.17	1.16	-	-0.05	-0.20	0.25	
2017-05-08 22:08:30.381852	1 - 0.80	-0.03	-0.09	-0.60	-	0.12	0.13	1.12	-	-0.03	-0.23	0.27	
2017-05-08 22:08:30.384217	1 - 0.80	-0.04	-0.10	-0.59	-	0.11	0.09	1.07	-	0.01	-0.27	0.27	
