AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2017-05-09 09:50:54.293686	2017-05-09 09:50:55.295077	2017-05-09 09:50:56.296295	2017-05-09 09:50:57.297590	2017-05-09 09:50:58.148494	.00	-0.01	0.00	
2017-05-09 09:51:30.806330	1 - 0.95	-0.08	0.07	-0.28	-	-0.14	-0.12	0.97	-	-0.23	-0.27	-0.02	
2017-05-09 09:51:30.837986	1 - 0.95	-0.08	0.07	-0.28	-	-0.14	-0.15	0.97	-	-0.18	-0.30	-0.05	
2017-05-09 09:51:30.840505	1 - 0.95	-0.08	0.06	-0.28	-	-0.14	-0.18	0.98	-	-0.11	-0.27	-0.08	
2017-05-09 09:51:30.851685	1 - 0.95	-0.09	0.06	-0.28	-	-0.13	-0.19	0.99	-	-0.02	-0.22	-0.08	
2017-05-09 09:51:30.853997	1 - 0.95	-0.09	0.06	-0.28	-	-0.11	-0.21	1.00	-	0.05	-0.15	-0.06	
2017-05-09 09:51:30.863257	2 - 0.95	-0.08	0.06	-0.28	-	-0.07	-0.22	1.03	-	0.17	0.01	0.02	
2017-05-09 09:51:30.872107	1 - 0.95	-0.08	0.06	-0.28	-	-0.06	-0.21	1.05	-	0.17	0.07	0.06	
2017-05-09 09:51:30.904155	1 - 0.95	-0.08	0.05	-0.28	-	-0.09	-0.19	1.06	-	0.09	-0.11	0.10	
2017-05-09 09:51:30.906522	1 - 0.96	-0.08	0.05	-0.28	-	-0.09	-0.18	1.11	-	-0.01	-0.25	0.18	
2017-05-09 09:51:30.909013	1 - 0.96	-0.08	0.05	-0.28	-	-0.07	-0.16	1.14	-	-0.12	-0.23	0.18	
2017-05-09 09:51:30.911560	1 - 0.96	-0.08	0.05	-0.27	-	-0.05	-0.14	1.13	-	-0.21	-0.15	0.15	
2017-05-09 09:51:30.943768	1 - 0.96	-0.09	0.05	-0.27	-	-0.04	-0.14	1.12	-	-0.24	-0.11	0.11	
2017-05-09 09:51:30.946019	1 - 0.96	-0.09	0.05	-0.27	-	-0.04	-0.15	1.09	-	-0.25	-0.06	0.11	
2017-05-09 09:51:30.948653	1 - 0.96	-0.09	0.05	-0.27	-	-0.04	-0.16	1.05	-	-0.25	-0.03	0.10	
2017-05-09 09:51:30.950906	1 - 0.96	-0.10	0.05	-0.27	-	-0.04	-0.18	1.03	-	-0.24	0.00	0.07	
2017-05-09 09:51:30.983205	1 - 0.96	-0.10	0.05	-0.26	-	-0.04	-0.19	1.01	-	-0.23	0.04	0.03	
2017-05-09 09:51:30.985459	1 - 0.96	-0.10	0.05	-0.26	-	-0.04	-0.21	1.01	-	-0.22	0.08	0.00	
2017-05-09 09:51:30.987790	1 - 0.96	-0.11	0.05	-0.26	-	-0.05	-0.22	0.99	-	-0.21	0.11	-0.02	
2017-05-09 09:51:30.990599	1 - 0.96	-0.11	0.06	-0.27	-	-0.08	-0.24	0.98	-	-0.19	0.09	-0.04	
2017-05-09 09:51:31.029128	1 - 0.96	-0.11	0.06	-0.27	-	-0.10	-0.26	0.96	-	-0.17	0.06	-0.05	
2017-05-09 09:51:31.030518	1 - 0.95	-0.12	0.06	-0.27	-	-0.11	-0.28	0.95	-	-0.15	0.05	-0.07	
2017-05-09 09:51:31.033335	1 - 0.95	-0.12	0.06	-0.27	-	-0.11	-0.29	0.94	-	-0.15	0.05	-0.08	
2017-05-09 09:51:31.035912	1 - 0.95	-0.12	0.06	-0.27	-	-0.11	-0.30	0.92	-	-0.15	0.04	-0.09	
2017-05-09 09:51:31.040131	1 - 0.95	-0.12	0.06	-0.27	-	-0.11	-0.31	0.90	-	-0.14	0.02	-0.10	
2017-05-09 09:51:31.074532	1 - 0.95	-0.12	0.07	-0.27	-	-0.11	-0.32	0.90	-	-0.11	0.01	-0.11	
2017-05-09 09:51:31.076817	1 - 0.95	-0.13	0.07	-0.27	-	-0.10	-0.32	0.90	-	-0.09	0.02	-0.12	
2017-05-09 09:51:31.079673	1 - 0.95	-0.13	0.07	-0.28	-	-0.09	-0.31	0.91	-	-0.05	0.05	-0.13	
2017-05-09 09:51:31.082487	1 - 0.95	-0.13	0.07	-0.28	-	-0.08	-0.30	0.90	-	-0.05	0.08	-0.16	
2017-05-09 09:51:31.113240	1 - 0.95	-0.13	0.07	-0.28	-	-0.07	-0.30	0.90	-	-0.05	0.10	-0.17	
2017-05-09 09:51:31.115945	1 - 0.95	-0.13	0.07	-0.28	-	-0.06	-0.29	0.90	-	-0.06	0.11	-0.18	
2017-05-09 09:51:31.118575	1 - 0.95	-0.13	0.07	-0.29	-	-0.04	-0.28	0.89	-	-0.13	0.14	-0.18	
2017-05-09 09:51:31.120666	1 - 0.95	-0.13	0.08	-0.29	-	-0.03	-0.28	0.89	-	-0.18	0.18	-0.16	
2017-05-09 09:51:31.127558	1 - 0.94	-0.13	0.08	-0.29	-	-0.03	-0.27	0.89	-	-0.22	0.21	-0.14	
2017-05-09 09:51:31.158667	1 - 0.94	-0.14	0.08	-0.29	-	-0.04	-0.28	0.88	-	-0.26	0.23	-0.11	
2017-05-09 09:51:31.161359	1 - 0.94	-0.14	0.09	-0.29	-	-0.05	-0.28	0.87	-	-0.28	0.24	-0.08	
2017-05-09 09:51:31.165104	1 - 0.94	-0.14	0.09	-0.29	-	-0.06	-0.29	0.87	-	-0.29	0.24	-0.07	
2017-05-09 09:51:31.196687	1 - 0.94	-0.15	0.10	-0.30	-	-0.08	-0.30	0.86	-	-0.29	0.24	-0.05	
2017-05-09 09:51:31.198172	1 - 0.94	-0.15	0.10	-0.30	-	-0.10	-0.32	0.85	-	-0.29	0.24	-0.05	
2017-05-09 09:51:31.199355	1 - 0.94	-0.15	0.11	-0.30	-	-0.11	-0.33	0.84	-	-0.31	0.23	-0.07	
2017-05-09 09:51:31.206046	1 - 0.93	-0.16	0.11	-0.30	-	-0.12	-0.34	0.84	-	-0.35	0.23	-0.10	
2017-05-09 09:51:31.239873	1 - 0.93	-0.16	0.12	-0.30	-	-0.14	-0.38	0.86	-	-0.08	0.16	-0.10	
2017-05-09 09:51:31.241819	1 - 0.93	-0.16	0.12	-0.30	-	-0.15	-0.40	0.87	-	0.27	0.08	-0.10	
2017-05-09 09:51:31.244897	1 - 0.93	-0.15	0.12	-0.30	-	-0.16	-0.39	0.88	-	0.23	0.08	-0.13	
2017-05-09 09:51:31.247112	1 - 0.93	-0.15	0.12	-0.31	-	-0.16	-0.38	0.89	-	0.20	0.05	-0.09	
2017-05-09 09:51:31.254947	1 - 0.93	-0.15	0.12	-0.31	-	-0.16	-0.37	0.91	-	0.09	0.07	-0.11	
2017-05-09 09:51:31.286208	1 - 0.93	-0.15	0.12	-0.31	-	-0.16	-0.38	0.91	-	0.07	0.08	-0.11	
2017-05-09 09:51:31.287839	1 - 0.93	-0.15	0.12	-0.31	-	-0.16	-0.37	0.89	-	0.02	0.06	-0.14	
2017-05-09 09:51:31.291191	1 - 0.93	-0.15	0.12	-0.32	-	-0.15	-0.38	0.88	-	0.01	0.05	-0.17	
2017-05-09 09:51:31.296525	1 - 0.93	-0.15	0.12	-0.32	-	-0.14	-0.38	0.89	-	0.05	0.06	-0.19	
2017-05-09 09:51:31.327359	1 - 0.93	-0.14	0.12	-0.32	-	-0.13	-0.36	0.89	-	0.10	0.09	-0.20	
2017-05-09 09:51:31.329073	1 - 0.93	-0.14	0.12	-0.32	-	-0.13	-0.36	0.89	-	0.14	0.08	-0.20	
2017-05-09 09:51:31.332561	1 - 0.93	-0.14	0.12	-0.33	-	-0.14	-0.37	0.90	-	0.15	0.07	-0.17	
2017-05-09 09:51:31.334999	1 - 0.93	-0.14	0.12	-0.33	-	-0.15	-0.38	0.92	-	0.16	0.07	-0.12	
2017-05-09 09:51:31.369951	1 - 0.93	-0.13	0.12	-0.33	-	-0.15	-0.39	0.93	-	0.17	0.10	-0.10	
2017-05-09 09:51:31.371844	1 - 0.93	-0.13	0.12	-0.33	-	-0.16	-0.39	0.94	-	0.17	0.13	-0.08	
2017-05-09 09:51:31.374932	1 - 0.92	-0.13	0.12	-0.34	-	-0.15	-0.40	0.95	-	0.17	0.16	-0.07	
2017-05-09 09:51:31.377137	1 - 0.92	-0.13	0.13	-0.34	-	-0.16	-0.40	0.96	-	0.16	0.19	-0.06	
2017-05-09 09:51:31.415148	1 - 0.92	-0.12	0.13	-0.34	-	-0.16	-0.40	0.96	-	0.15	0.21	-0.06	
2017-05-09 09:51:31.417278	1 - 0.92	-0.12	0.13	-0.34	-	-0.16	-0.39	0.96	-	0.15	0.24	-0.06	
2017-05-09 09:51:31.419882	1 - 0.92	-0.12	0.13	-0.34	-	-0.17	-0.40	0.94	-	0.16	0.25	-0.07	
2017-05-09 09:51:31.424943	1 - 0.92	-0.11	0.14	-0.34	-	-0.18	-0.40	0.92	-	0.15	0.18	-0.02	
2017-05-09 09:51:31.426244	1 - 0.92	-0.11	0.14	-0.34	-	-0.19	-0.39	0.91	-	0.15	0.11	-0.06	
2017-05-09 09:51:31.458426	1 - 0.92	-0.11	0.14	-0.35	-	-0.18	-0.37	0.92	-	0.20	0.08	-0.10	
2017-05-09 09:51:31.461083	1 - 0.92	-0.10	0.14	-0.35	-	-0.16	-0.35	0.95	-	0.22	0.11	-0.11	
2017-05-09 09:51:31.466484	1 - 0.92	-0.10	0.14	-0.35	-	-0.15	-0.33	0.97	-	0.24	0.16	-0.12	
2017-05-09 09:51:31.467939	1 - 0.92	-0.10	0.14	-0.35	-	-0.14	-0.31	0.98	-	0.24	0.19	-0.11	
2017-05-09 09:51:31.500926	1 - 0.92	-0.09	0.14	-0.36	-	-0.13	-0.29	0.97	-	0.24	0.18	-0.11	
2017-05-09 09:51:31.503705	1 - 0.92	-0.09	0.14	-0.36	-	-0.12	-0.26	0.96	-	0.25	0.15	-0.11	
2017-05-09 09:51:31.506167	1 - 0.92	-0.08	0.14	-0.36	-	-0.12	-0.27	0.94	-	0.25	0.12	-0.10	
2017-05-09 09:51:31.507159	1 - 0.92	-0.08	0.14	-0.36	-	-0.13	-0.28	0.91	-	0.28	0.04	-0.03	
2017-05-09 09:51:31.540950	1 - 0.92	-0.07	0.14	-0.36	-	-0.13	-0.27	0.87	-	0.34	-0.11	0.01	
2017-05-09 09:51:31.543665	1 - 0.92	-0.07	0.13	-0.36	-	-0.13	-0.26	0.86	-	0.36	-0.27	0.02	
2017-05-09 09:51:31.546330	1 - 0.92	-0.07	0.12	-0.36	-	-0.12	-0.26	0.87	-	0.35	-0.34	0.03	
2017-05-09 09:51:31.548681	1 - 0.92	-0.06	0.12	-0.36	-	-0.11	-0.25	0.88	-	0.37	-0.36	0.05	
2017-05-09 09:51:31.550604	1 - 0.92	-0.06	0.11	-0.36	-	-0.09	-0.24	0.87	-	0.40	-0.40	0.02	
2017-05-09 09:51:31.580837	1 - 0.92	-0.06	0.10	-0.36	-	-0.06	-0.23	0.86	-	0.42	-0.47	0.01	
2017-05-09 09:51:31.585093	1 - 0.93	-0.05	0.09	-0.36	-	-0.03	-0.21	0.86	-	0.42	-0.58	-0.01	
2017-05-09 09:51:31.587630	1 - 0.93	-0.05	0.08	-0.36	-	-0.01	-0.20	0.87	-	0.39	-0.69	-0.04	
2017-05-09 09:51:31.620401	1 - 0.93	-0.05	0.06	-0.36	-	-0.01	-0.19	0.89	-	0.32	-0.75	-0.05	
2017-05-09 09:51:31.622427	1 - 0.93	-0.05	0.05	-0.36	-	-0.01	-0.17	0.92	-	0.28	-0.76	-0.06	
2017-05-09 09:51:31.624705	1 - 0.93	-0.05	0.04	-0.36	-	-0.01	-0.14	0.94	-	0.27	-0.71	-0.11	
2017-05-09 09:51:31.627588	1 - 0.93	-0.05	0.02	-0.37	-	-0.01	-0.13	0.99	-	0.25	-0.61	-0.15	
2017-05-09 09:51:31.658769	1 - 0.93	-0.05	0.02	-0.37	-	0.01	-0.10	1.04	-	0.21	-0.44	-0.18	
2017-05-09 09:51:31.661023	1 - 0.93	-0.05	0.01	-0.37	-	0.02	-0.11	1.10	-	0.10	-0.24	-0.19	
2017-05-09 09:51:31.666622	1 - 0.93	-0.05	0.01	-0.37	-	0.03	-0.13	1.11	-	0.10	-0.08	-0.17	
2017-05-09 09:51:31.668603	1 - 0.93	-0.05	0.01	-0.38	-	0.03	-0.15	1.09	-	0.16	-0.03	-0.18	
2017-05-09 09:51:31.699831	1 - 0.92	-0.05	0.01	-0.38	-	0.01	-0.16	1.04	-	0.18	-0.05	-0.20	
2017-05-09 09:51:31.702484	1 - 0.92	-0.05	0.00	-0.38	-	-0.01	-0.15	1.01	-	0.20	-0.21	-0.20	
2017-05-09 09:51:31.705139	1 - 0.92	-0.04	-0.00	-0.38	-	-0.00	-0.15	0.99	-	0.23	-0.40	-0.20	
2017-05-09 09:51:31.707546	1 - 0.92	-0.04	-0.01	-0.39	-	0.03	-0.15	0.97	-	0.29	-0.10	-0.20	
2017-05-09 09:51:31.740158	1 - 0.92	-0.04	-0.01	-0.39	-	0.03	-0.14	1.00	-	0.32	0.08	-0.18	
2017-05-09 09:51:31.742494	1 - 0.92	-0.03	-0.01	-0.39	-	0.02	-0.13	1.03	-	0.31	0.23	-0.17	
2017-05-09 09:51:31.744981	1 - 0.92	-0.02	-0.01	-0.39	-	0.02	-0.11	1.04	-	0.27	0.27	-0.15	
2017-05-09 09:51:31.747732	1 - 0.92	-0.02	-0.00	-0.40	-	0.01	-0.09	1.07	-	0.26	0.31	-0.15	
2017-05-09 09:51:31.778845	1 - 0.92	-0.01	-0.00	-0.40	-	-0.01	-0.07	1.06	-	0.24	0.32	-0.16	
2017-05-09 09:51:31.781203	1 - 0.92	-0.01	0.00	-0.40	-	-0.01	-0.07	1.04	-	0.18	0.26	-0.17	
2017-05-09 09:51:31.783803	1 - 0.91	-0.00	0.00	-0.40	-	-0.00	-0.06	1.03	-	0.15	0.18	-0.18	
2017-05-09 09:51:31.786408	1 - 0.91	-0.00	0.01	-0.41	-	0.01	-0.05	1.03	-	0.14	0.12	-0.21	
2017-05-09 09:51:31.817769	1 - 0.91	0.00	0.01	-0.41	-	0.01	-0.04	1.04	-	0.13	0.09	-0.24	
2017-05-09 09:51:31.820094	1 - 0.91	0.00	0.01	-0.41	-	0.01	-0.02	1.04	-	0.13	0.10	-0.27	
2017-05-09 09:51:31.822625	1 - 0.91	0.01	0.01	-0.42	-	-0.01	-0.02	1.03	-	0.13	0.12	-0.27	
2017-05-09 09:51:31.826274	1 - 0.91	0.01	0.01	-0.42	-	-0.02	-0.03	1.03	-	0.13	0.14	-0.27	
2017-05-09 09:51:31.857496	1 - 0.90	0.01	0.01	-0.43	-	-0.05	-0.04	1.02	-	0.12	0.12	-0.23	
2017-05-09 09:51:31.862168	1 - 0.90	0.01	0.01	-0.43	-	-0.06	-0.03	0.99	-	0.10	0.07	-0.21	
2017-05-09 09:51:31.865036	1 - 0.90	0.02	0.01	-0.43	-	-0.06	-0.01	0.99	-	0.14	-0.02	-0.21	
2017-05-09 09:51:31.867108	1 - 0.90	0.02	0.01	-0.43	-	-0.06	-0.01	1.01	-	0.17	-0.07	-0.22	
2017-05-09 09:51:31.898637	1 - 0.90	0.02	0.01	-0.44	-	-0.04	-0.02	1.03	-	0.11	-0.13	-0.21	
2017-05-09 09:51:31.900935	1 - 0.90	0.02	0.00	-0.44	-	-0.04	-0.01	1.05	-	0.06	-0.18	-0.20	
2017-05-09 09:51:31.903677	1 - 0.90	0.02	0.00	-0.44	-	-0.04	-0.01	1.07	-	0.02	-0.17	-0.18	
2017-05-09 09:51:31.907253	1 - 0.89	0.02	-0.00	-0.45	-	-0.03	-0.01	1.08	-	0.01	-0.11	-0.17	
2017-05-09 09:51:31.938489	1 - 0.89	0.02	-0.00	-0.45	-	-0.02	-0.01	1.07	-	0.03	-0.08	-0.15	
2017-05-09 09:51:31.942064	1 - 0.89	0.02	-0.00	-0.45	-	-0.01	-0.02	1.04	-	0.02	-0.08	-0.15	
2017-05-09 09:51:31.943670	1 - 0.89	0.01	-0.00	-0.45	-	-0.00	-0.02	1.03	-	0.01	-0.10	-0.13	
2017-05-09 09:51:31.946017	1 - 0.89	0.01	-0.01	-0.45	-	0.00	-0.02	1.03	-	0.02	-0.10	-0.12	
2017-05-09 09:51:31.978813	1 - 0.89	0.01	-0.01	-0.46	-	0.00	-0.02	1.03	-	0.02	-0.08	-0.11	
2017-05-09 09:51:31.981129	1 - 0.89	0.01	-0.01	-0.46	-	-0.00	-0.01	1.04	-	-0.02	-0.06	-0.10	
2017-05-09 09:51:31.983894	1 - 0.89	0.01	-0.01	-0.46	-	-0.00	-0.01	1.04	-	-0.05	-0.04	-0.09	
2017-05-09 09:51:31.986332	1 - 0.89	0.01	-0.01	-0.46	-	0.00	-0.00	1.05	-	-0.08	-0.02	-0.08	
2017-05-09 09:51:32.018574	1 - 0.89	0.01	-0.01	-0.46	-	0.01	0.00	1.06	-	-0.06	0.02	-0.08	
2017-05-09 09:51:32.021262	1 - 0.89	0.01	-0.01	-0.46	-	0.02	0.00	1.06	-	-0.04	0.05	-0.08	
2017-05-09 09:51:32.023792	1 - 0.89	0.01	-0.01	-0.46	-	0.02	0.00	1.05	-	-0.05	0.07	-0.07	
2017-05-09 09:51:32.026008	1 - 0.89	0.01	-0.00	-0.46	-	0.03	0.01	1.04	-	-0.08	0.08	-0.07	
2017-05-09 09:51:32.058715	1 - 0.89	0.01	-0.00	-0.46	-	0.03	0.01	1.03	-	-0.08	0.10	-0.07	
2017-05-09 09:51:32.061099	1 - 0.89	0.01	0.00	-0.46	-	0.03	0.01	1.02	-	-0.06	0.13	-0.05	
2017-05-09 09:51:32.063756	1 - 0.88	0.01	0.00	-0.47	-	0.02	0.02	1.00	-	-0.02	0.14	-0.05	
2017-05-09 09:51:32.067420	1 - 0.88	0.01	0.00	-0.47	-	0.01	0.02	0.97	-	0.00	0.10	-0.06	
2017-05-09 09:51:32.101104	1 - 0.88	0.01	0.00	-0.47	-	0.01	0.03	0.96	-	0.02	0.05	-0.07	
2017-05-09 09:51:32.102091	1 - 0.88	0.01	0.01	-0.47	-	0.01	0.03	0.97	-	0.03	0.04	-0.08	
2017-05-09 09:51:32.104541	1 - 0.88	0.01	0.01	-0.47	-	0.02	0.03	0.97	-	0.05	0.07	-0.05	
2017-05-09 09:51:32.106877	1 - 0.88	0.01	0.01	-0.47	-	0.02	0.03	0.99	-	0.07	0.12	0.03	
2017-05-09 09:51:32.115395	1 - 0.88	0.02	0.01	-0.47	-	0.01	0.02	0.99	-	0.05	0.16	0.05	
2017-05-09 09:51:32.148078	1 - 0.88	0.02	0.01	-0.47	-	0.01	0.02	0.97	-	0.05	0.17	0.04	
2017-05-09 09:51:32.150856	1 - 0.88	0.02	0.01	-0.47	-	0.00	0.04	0.96	-	0.02	0.15	0.03	
2017-05-09 09:51:32.153426	1 - 0.88	0.02	0.01	-0.47	-	-0.01	0.05	0.95	-	-0.05	0.15	0.01	
2017-05-09 09:51:32.155719	1 - 0.88	0.02	0.02	-0.47	-	-0.02	0.05	0.95	-	-0.08	0.13	-0.02	
2017-05-09 09:51:32.197995	1 - 0.88	0.02	0.02	-0.47	-	-0.03	0.04	0.96	-	-0.04	0.11	0.00	
2017-05-09 09:51:32.200359	1 - 0.88	0.02	0.02	-0.47	-	-0.03	0.04	0.96	-	-0.04	0.13	-0.02	
2017-05-09 09:51:32.202830	1 - 0.88	0.02	0.02	-0.47	-	-0.05	0.04	0.95	-	-0.03	0.15	-0.05	
2017-05-09 09:51:32.205446	1 - 0.88	0.02	0.03	-0.47	-	-0.06	0.04	0.95	-	-0.03	0.11	-0.05	
2017-05-09 09:51:32.208336	1 - 0.88	0.02	0.03	-0.47	-	-0.06	0.04	0.95	-	-0.05	0.05	-0.02	
2017-05-09 09:51:32.240482	1 - 0.88	0.02	0.03	-0.47	-	-0.06	0.04	0.96	-	-0.12	-0.03	-0.02	
2017-05-09 09:51:32.243063	1 - 0.88	0.02	0.03	-0.47	-	-0.06	0.04	0.98	-	-0.18	-0.11	0.01	
2017-05-09 09:51:32.246278	1 - 0.88	0.02	0.03	-0.47	-	-0.06	0.04	1.02	-	-0.15	-0.16	0.02	
2017-05-09 09:51:32.248272	1 - 0.88	0.01	0.02	-0.47	-	-0.06	0.04	1.04	-	-0.10	-0.19	0.02	
2017-05-09 09:51:32.280623	1 - 0.88	0.01	0.02	-0.47	-	-0.06	0.03	1.05	-	-0.07	-0.24	0.02	
2017-05-09 09:51:32.283001	1 - 0.88	0.01	0.02	-0.47	-	-0.05	0.04	1.06	-	-0.07	-0.27	0.02	
2017-05-09 09:51:32.285432	1 - 0.88	0.00	0.01	-0.47	-	-0.05	0.04	1.06	-	-0.08	-0.31	0.01	
2017-05-09 09:51:32.287614	1 - 0.88	0.00	0.01	-0.47	-	-0.06	0.03	1.07	-	-0.06	-0.32	0.00	
2017-05-09 09:51:32.318978	1 - 0.88	-0.00	0.01	-0.47	-	-0.06	0.01	1.08	-	-0.02	-0.29	0.01	
2017-05-09 09:51:32.321909	1 - 0.88	-0.00	0.00	-0.47	-	-0.05	0.00	1.09	-	0.00	-0.22	0.01	
2017-05-09 09:51:32.324216	1 - 0.88	-0.00	0.00	-0.47	-	-0.03	0.01	1.09	-	0.04	-0.14	-0.02	
2017-05-09 09:51:32.326298	1 - 0.88	-0.00	-0.00	-0.47	-	-0.02	0.01	1.09	-	0.06	-0.08	-0.08	
2017-05-09 09:51:32.359096	1 - 0.88	-0.00	-0.00	-0.47	-	-0.01	0.00	1.09	-	0.04	-0.04	-0.12	
2017-05-09 09:51:32.361441	1 - 0.88	-0.00	-0.00	-0.47	-	-0.01	-0.01	1.08	-	-0.03	-0.05	-0.13	
2017-05-09 09:51:32.364135	1 - 0.88	-0.01	-0.00	-0.47	-	-0.02	-0.01	1.07	-	-0.11	-0.10	-0.12	
2017-05-09 09:51:32.366564	1 - 0.88	-0.01	-0.00	-0.47	-	-0.02	-0.02	1.06	-	-0.24	-0.18	-0.10	
2017-05-09 09:51:32.397890	1 - 0.88	-0.02	-0.00	-0.47	-	-0.01	-0.03	1.06	-	-0.34	-0.26	-0.11	
2017-05-09 09:51:32.400398	1 - 0.88	-0.02	-0.01	-0.48	-	-0.00	-0.04	1.05	-	-0.37	-0.32	-0.14	
2017-05-09 09:51:32.402927	1 - 0.88	-0.03	-0.01	-0.48	-	0.00	-0.05	1.04	-	-0.36	-0.35	-0.17	
2017-05-09 09:51:32.405440	1 - 0.88	-0.04	-0.01	-0.48	-	0.01	-0.06	1.04	-	-0.40	-0.38	-0.18	
2017-05-09 09:51:32.438079	1 - 0.87	-0.05	-0.01	-0.48	-	0.02	-0.06	1.04	-	-0.44	-0.35	-0.18	
2017-05-09 09:51:32.440427	1 - 0.87	-0.06	-0.01	-0.49	-	0.04	-0.07	1.05	-	-0.46	-0.29	-0.18	
2017-05-09 09:51:32.443086	1 - 0.87	-0.06	-0.01	-0.49	-	0.06	-0.08	1.05	-	-0.42	-0.18	-0.16	
2017-05-09 09:51:32.445577	1 - 0.87	-0.07	-0.01	-0.49	-	0.07	-0.10	1.04	-	-0.37	-0.11	-0.14	
2017-05-09 09:51:32.477604	1 - 0.87	-0.08	-0.01	-0.49	-	0.08	-0.13	1.04	-	-0.32	-0.06	-0.09	
2017-05-09 09:51:32.479973	1 - 0.87	-0.08	-0.01	-0.49	-	0.08	-0.15	1.02	-	-0.24	-0.01	-0.02	
2017-05-09 09:51:32.487924	2 - 0.87	-0.09	-0.01	-0.49	-	0.10	-0.16	0.94	-	-0.18	-0.12	0.02	
2017-05-09 09:51:32.489972	1 - 0.87	-0.09	-0.01	-0.49	-	0.12	-0.17	0.91	-	-0.17	-0.17	-0.02	
2017-05-09 09:51:32.496345	1 - 0.87	-0.09	-0.01	-0.49	-	0.13	-0.17	0.88	-	-0.13	-0.18	-0.05	
2017-05-09 09:51:32.531235	1 - 0.87	-0.10	-0.01	-0.49	-	0.13	-0.19	0.87	-	-0.08	-0.15	-0.08	
2017-05-09 09:51:32.533082	1 - 0.86	-0.10	-0.01	-0.49	-	0.13	-0.20	0.86	-	-0.02	-0.10	-0.08	
2017-05-09 09:51:32.538533	1 - 0.86	-0.10	-0.01	-0.49	-	0.14	-0.22	0.87	-	0.03	-0.06	-0.08	
2017-05-09 09:51:32.546153	1 - 0.86	-0.10	-0.01	-0.49	-	0.13	-0.22	0.87	-	0.07	-0.03	-0.08	
2017-05-09 09:51:32.577347	1 - 0.86	-0.10	-0.01	-0.49	-	0.12	-0.21	0.88	-	0.11	0.00	-0.08	
2017-05-09 09:51:32.578346	1 - 0.86	-0.10	-0.02	-0.50	-	0.11	-0.21	0.89	-	0.15	0.04	-0.06	
2017-05-09 09:51:32.580771	1 - 0.86	-0.09	-0.02	-0.50	-	0.11	-0.20	0.92	-	0.16	0.07	-0.06	
2017-05-09 09:51:32.584973	1 - 0.86	-0.09	-0.02	-0.50	-	0.10	-0.19	0.94	-	0.16	0.08	-0.07	
2017-05-09 09:51:32.605967	1 - 0.86	-0.09	-0.02	-0.50	-	0.09	-0.18	0.97	-	0.17	0.08	-0.11	
2017-05-09 09:51:32.608754	1 - 0.86	-0.08	-0.02	-0.50	-	0.08	-0.16	0.98	-	0.06	0.06	-0.03	
2017-05-09 09:51:32.610253	1 - 0.86	-0.08	-0.01	-0.50	-	0.07	-0.14	1.00	-	-0.08	0.02	0.04	
2017-05-09 09:51:32.645911	1 - 0.86	-0.09	-0.01	-0.50	-	0.08	-0.14	1.02	-	-0.13	-0.02	0.05	
2017-05-09 09:51:32.648682	1 - 0.86	-0.09	-0.01	-0.50	-	0.09	-0.13	1.05	-	-0.13	-0.02	0.05	
2017-05-09 09:51:32.652019	1 - 0.86	-0.09	-0.01	-0.50	-	0.10	-0.13	1.07	-	-0.07	0.02	0.04	
2017-05-09 09:51:32.654348	1 - 0.86	-0.09	-0.01	-0.50	-	0.11	-0.13	1.08	-	0.00	0.07	0.04	
2017-05-09 09:51:32.656201	1 - 0.86	-0.09	-0.01	-0.50	-	0.12	-0.12	1.08	-	0.03	0.11	0.02	
2017-05-09 09:51:32.690527	1 - 0.86	-0.09	-0.01	-0.50	-	0.12	-0.12	1.07	-	0.04	0.15	-0.02	
2017-05-09 09:51:32.692475	1 - 0.86	-0.08	-0.01	-0.50	-	0.14	-0.12	1.06	-	0.06	0.21	-0.05	
2017-05-09 09:51:32.694917	1 - 0.86	-0.08	-0.00	-0.50	-	0.14	-0.12	1.06	-	0.10	0.33	-0.01	
2017-05-09 09:51:32.727839	1 - 0.86	-0.08	0.00	-0.50	-	0.12	-0.14	1.04	-	0.11	0.42	0.02	
2017-05-09 09:51:32.729914	1 - 0.86	-0.07	0.01	-0.50	-	0.11	-0.15	1.03	-	0.15	0.47	0.05	
2017-05-09 09:51:32.732349	1 - 0.86	-0.06	0.01	-0.50	-	0.10	-0.15	1.02	-	0.19	0.49	0.08	
2017-05-09 09:51:32.734129	1 - 0.87	-0.06	0.02	-0.50	-	0.08	-0.14	1.01	-	0.25	0.47	0.08	
2017-05-09 09:51:32.736173	1 - 0.87	-0.05	0.02	-0.50	-	0.07	-0.14	1.01	-	0.29	0.44	0.06	
2017-05-09 09:51:32.767766	1 - 0.87	-0.04	0.02	-0.50	-	0.06	-0.13	1.01	-	0.32	0.42	0.04	
2017-05-09 09:51:32.769989	1 - 0.87	-0.03	0.03	-0.50	-	0.05	-0.12	1.00	-	0.34	0.38	0.02	
2017-05-09 09:51:32.773862	1 - 0.87	-0.03	0.03	-0.50	-	0.04	-0.11	1.00	-	0.34	0.35	0.01	
2017-05-09 09:51:32.805296	1 - 0.87	-0.02	0.03	-0.50	-	0.03	-0.10	1.01	-	0.32	0.31	-0.02	
